"169",1,572701.896786059,3425763.62905902
"170",1,572020.563749714,3422268.45476477
"171",1,571400.504161829,3418761.89175222
"172",1,570841.907952233,3415245.01411315
"173",1,570344.946223972,3411718.89909883
"174",1,569909.771200894,3408184.62679001
"175",1,569536.516181024,3404643.27976611
"176",1,569225.295495733,3401095.94277358
"177",1,568976.204474717,3397543.70239365
"178",1,568789.319416796,3393987.64670951
"179",1,568664.697566547,3390428.86497302
"180",1,568602.377096762,3386868.44727103
"181",1,568602.377096762,3383307.48419153
"182",1,568664.697566547,3379747.06648955
"183",1,568789.319416796,3376188.28475305
"184",1,568976.204474717,3372632.22906892
"185",1,569225.295495733,3369079.98868899
"186",1,569536.516181024,3365532.65169645
"187",1,569909.771200894,3361991.30467255
"188",1,570344.946223972,3358457.03236373
"189",1,570841.907952233,3354930.91734942
"190",1,571400.504161829,3351414.03971035
"191",1,572020.563749714,3347907.47669779
"192",1,572701.896786059,3344412.30240355
"193",1,573444.294572423,3340929.58743095
"194",1,574247.529705686,3337460.39856693
"195",1,575111.356147699,3334005.79845524
"196",1,576035.509300651,3330566.845271
"197",1,577019.706088117,3327144.59239648
"198",1,578063.645041765,3323740.08809855
"199",1,579167.006393702,3320354.37520751
"200",1,580329.452174417,3316988.49079766
"201",1,581550.62631631,3313643.46586969
"202",1,582830.154762754,3310320.32503483
"203",1,584167.645582673,3307020.08620102
"204",1,585562.689090595,3303743.76026111
"205",1,587014.857972143,3300492.3507832
"206",1,588523.707414923,3297266.85370328
"207",1,590088.775244774,3294068.25702012
"208",1,591709.58206734,3290897.54049266
"209",1,593385.631414907,3287755.67533991
"210",1,595116.409898481,3284643.62394342
"211",1,596901.38736504,3281562.33955255
"212",1,598740.017059926,3278512.76599242
"213",1,600631.735794321,3275495.83737485
"214",1,602575.964117757,3272512.47781223
"215",1,604572.106495605,3269563.60113442
"216",1,606619.551491494,3266650.11060889
"217",1,608717.671954603,3263772.89866399
"218",1,610865.825211754,3260932.84661564
"219",1,613063.353264279,3258130.82439733
"220",1,615309.582989564,3255367.69029367
"221",1,617603.826347232,3252644.2906775
"222",1,619945.380589903,3249961.45975062
"223",1,622333.528478444,3247320.0192883
"224",1,624767.53850167,3244720.7783875
"225",1,627246.665100412,3242164.5332191
"226",1,629770.148895886,3239652.06678399
"227",1,632337.216922303,3237184.14867325
"228",1,634947.082863629,3234761.5348324
"229",1,637598.947294445,3232384.96732986
"230",1,640291.997924816,3230055.17412964
"231",1,643025.409849104,3227772.86886835
"232",1,645798.345798644,3225538.75063663
"233",1,648609.956398205,3223353.50376499
"234",1,651459.380426164,3221217.79761422
"235",1,654345.745078305,3219132.28637032
"236",1,657268.166235165,3217097.60884415
"237",1,660225.74873285,3215114.38827574
"238",1,663217.58663723,3213183.2321434
"239",1,666242.763521438,3211304.73197763
"240",1,669300.352746576,3209479.46317992
"241",1,672389.417745554,3207707.98484654
"242",1,675509.012309971,3205990.83959723
"243",1,678658.180879942,3204328.55340903
"244",1,681835.958836801,3202721.63545517
"245",1,685041.37279857,3201170.57794906
"246",1,688273.440918111,3199675.85599357
"247",1,691531.17318388,3198237.9274355
"248",1,694813.571723173,3196857.23272529
"249",1,698119.631107786,3195534.19478215
"250",1,701448.338661983,3194269.21886452
"251",1,704798.674772691,3193062.69244589
"252",1,708169.613201816,3191914.98509617
"253",1,711560.121400587,3190826.44836844
"254",1,714969.16082584,3189797.41569129
"255",1,718395.687258124,3188828.2022667
"256",1,721838.651121566,3187919.10497345
"257",1,725296.997805356,3187070.40227622
"258",1,728769.66798679,3186282.3541403
"259",1,732255.597955747,3185555.2019519
"260",1,735753.719940513,3184889.16844429
"261",1,739262.962434851,3184284.45762953
"262",1,742782.250526211,3183741.25473597
"263",1,746310.506224988,3183259.72615156
"264",1,749846.648794716,3182840.01937282
"265",1,753389.595083111,3182482.26295973
"266",1,756938.259853848,3182186.56649629
"267",1,760491.556118979,3181953.02055699
"268",1,764048.395471888,3181781.69667904
"269",1,767607.688420681,3181672.6473405
"270",1,771168.344721902,3181625.90594416
"271",1,774729.273714491,3181641.48680733
"272",1,778289.38465386,3181719.38515745
"273",1,781847.587045995,3181859.57713355
"274",1,785402.79098149,3182062.01979357
"275",1,788953.907469393,3182326.65112751
"276",1,792499.848770774,3182653.3900764
"277",1,796039.528731908,3183042.13655717
"278",1,799571.863116975,3183492.77149326
"279",1,803095.769940173,3184005.15685115
"280",1,806610.169797135,3184579.13568259
"281",1,810113.986195566,3185214.5321727
"282",1,813606.145884979,3185911.15169382
"283",1,817085.579185441,3186668.78086512
"284",1,820551.220315225,3187487.18761796
"285",1,824002.007717275,3188366.121267
"286",1,827436.884384359,3189305.31258696
"287",1,830854.798182851,3190304.47389507
"288",1,834254.702175004,3191363.29913925
"289",1,837635.554939633,3192481.46399179
"290",1,840996.320891119,3193658.62594874
"291",1,844335.970596613,3194894.4244348
"292",1,847653.481091364,3196188.48091378
"293",1,850947.836192058,3197540.39900453
"294",1,854218.026808087,3198949.76460237
"295",1,857463.051250644,3200416.14600596
"296",1,860681.915539545,3201939.09404946
"297",1,863873.633707698,3203518.14224018
"298",1,867037.22810311,3205152.80690147
"299",1,870171.729688356,3206842.58732083
"300",1,873276.178337398,3208586.96590332
"301",1,876349.623129683,3210385.40833007
"302",1,879391.122641419,3212237.36372199
"303",1,882399.74523394,3214142.26480848
"304",1,885374.569339077,3216099.52810121
"305",1,888314.683741441,3218108.55407281
"306",1,891219.187857538,3220168.72734056
"307",1,894087.192011625,3222279.41685484
"308",1,896917.817708225,3224439.97609247
"309",1,899710.19790122,3226649.74325471
"310",1,902463.477259432,3228908.04147001
"311",1,905176.812428622,3231214.17900129
"312",1,907849.372289816,3233567.44945789
"313",1,910480.338213883,3235967.13201189
"314",1,913068.904312287,3238412.49161893
"315",1,915614.277683945,3240902.77924336
"316",1,918115.678658089,3243437.23208769
"317",1,920572.341033098,3246015.07382619
"318",1,922983.512311181,3248635.51484276
"319",1,925348.453928882,3251297.75247273
"320",1,927666.441483306,3254000.97124876
"321",1,929936.76495401,3256744.34315063
"322",1,932158.728920488,3259527.02785882
"323",1,934331.652775185,3262348.17301199
"324",1,936454.870931974,3265206.91446799
"325",1,938527.733030032,3268102.37656859
"326",1,940549.604133046,3271033.67240769
"327",1,942519.864923708,3273999.90410301
"328",1,944437.91189341,3277000.1630711
"329",1,946303.157527108,3280033.53030563
"330",1,948115.030483282,3283099.07665893
"331",1,949872.975768944,3286195.86312658
"332",1,951576.454909637,3289322.941135
"333",1,953224.946114373,3292479.35283208
"334",1,954817.944435464,3295664.13138052
"335",1,956354.961923192,3298876.30125398
"336",1,957835.527775271,3302114.87853594
"337",1,959259.188481061,3305378.87122103
"338",1,960625.507960477,3308667.27951894
"339",1,961934.06769757,3311979.0961606
"340",1,963184.466868719,3315313.3067068
"341",1,964376.322465409,3318668.88985883
"342",1,965509.269411545,3322044.81777139
"343",1,966582.960675286,3325440.05636738
"344",1,967597.067375337,3328853.56565468
"345",1,968551.278881692,3332284.30004468
"346",1,969445.302910781,3335731.20867256
"347",1,970278.865614999,3339193.2357192
"348",1,971051.711666592,3342669.32073458
"349",1,971763.60433586,3346158.39896256
"350",1,972414.325563672,3349659.40166711
"351",1,973003.676028264,3353171.25645958
"352",1,973531.475206284,3356692.88762727
"353",1,973997.561428095,3360223.21646286
"354",1,974401.791927296,3363761.16159487
"355",1,974744.042884446,3367305.63931886
"356",1,975024.209464997,3370855.56392943
"357",1,975242.205851407,3374409.84805272
"358",1,975397.96526942,3377967.40297953
"359",1,975491.440008525,3381527.13899877
"360",1,975522.601436569,3385087.96573128
